,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
3671,3672,M18531,M,302.3,311.7,1486,39.6,147,0,No Failure,1
7427,7428,L54607,L,300.0,311.4,1634,31.9,0,0,No Failure,1
3993,3994,L51173,L,302.3,311.3,1324,47.8,131,0,No Failure,1
8082,8083,H37496,H,300.1,311.5,1422,46.2,134,0,No Failure,1
5130,5131,L52310,L,304.2,313.3,1668,35.7,180,0,No Failure,1
1717,1718,L48897,L,298.2,307.6,1369,54.5,82,0,No Failure,1
6921,6922,L54101,L,301.1,311.6,1432,48.1,202,0,No Failure,1
3878,3879,L51058,L,302.6,311.7,1773,27.1,30,0,No Failure,1
9304,9305,L56484,L,298.3,309.1,1537,43.0,123,0,No Failure,1
2947,2948,L50127,L,300.7,309.5,1592,29.0,17,0,No Failure,1
1123,1124,H30537,H,296.6,307.7,1386,62.3,100,1,Power Failure,3
4314,4315,H33728,H,301.4,310.1,1623,32.3,39,0,No Failure,1
8903,8904,M23763,M,297.4,308.7,1382,49.9,151,0,No Failure,1
2875,2876,M17735,M,300.5,309.4,1877,23.8,31,0,No Failure,1
1995,1996,L49175,L,298.3,308.0,1451,47.1,196,0,No Failure,1
1041,1042,L48221,L,296.6,307.6,1809,25.1,86,0,No Failure,1
6654,6655,L53834,L,301.4,310.3,2203,16.6,169,0,No Failure,1
2597,2598,L49777,L,299.0,308.7,1449,38.9,18,0,No Failure,1
2651,2652,L49831,L,299.9,309.5,2008,20.4,165,0,No Failure,1
1178,1179,L48358,L,297.3,308.5,1398,60.4,12,0,No Failure,1
3223,3224,H32637,H,300.6,309.5,1495,36.5,79,0,No Failure,1
2751,2752,L49931,L,299.7,309.1,1417,50.1,187,0,No Failure,1
5289,5290,M20149,M,303.9,313.3,1507,34.3,161,0,No Failure,1
9539,9540,L56719,L,299.4,310.8,1424,47.7,109,0,No Failure,1
8533,8534,M23393,M,298.6,309.4,1465,41.1,30,0,No Failure,1
3176,3177,L50356,L,300.3,309.6,1435,45.4,181,0,No Failure,1
4089,4090,M18949,M,301.9,310.5,1590,40.3,130,0,No Failure,1
7395,7396,M22255,M,299.7,310.6,1572,38.0,139,0,No Failure,1
4315,4316,M19175,M,301.4,310.0,1651,29.8,44,0,No Failure,1
4257,4258,M19117,M,302.6,311.0,1589,39.0,122,0,No Failure,1
1162,1163,L48342,L,296.9,307.8,1400,57.1,202,1,Overstrain Failure,2
3315,3316,M18175,M,301.5,310.6,1492,43.0,100,0,No Failure,1
9695,9696,L56875,L,298.9,309.9,1592,32.0,60,0,No Failure,1
8177,8178,L55357,L,299.7,311.1,1439,44.9,174,0,No Failure,1
4845,4846,M19705,M,303.3,311.8,1583,33.3,72,0,No Failure,1
6547,6548,L53727,L,301.4,310.8,1740,29.2,110,0,No Failure,1
9828,9829,L57008,L,298.4,309.4,1385,50.0,201,0,No Failure,1
1902,1903,L49082,L,298.0,307.6,1694,29.1,169,0,No Failure,1
503,504,M15363,M,297.6,309.2,1442,48.1,0,0,No Failure,1
714,715,L47894,L,297.4,308.6,1609,36.2,116,0,No Failure,1
6333,6334,M21193,M,300.4,309.9,1415,31.8,192,0,No Failure,1
2692,2693,L49872,L,300.1,309.7,1641,30.4,41,0,No Failure,1
298,299,H29712,H,297.9,308.5,2129,18.7,126,0,No Failure,1
6688,6689,L53868,L,301.7,311.0,1548,40.3,21,0,No Failure,1
6098,6099,M20958,M,300.8,310.7,1924,22.4,36,0,No Failure,1
9255,9256,L56435,L,298.2,309.0,1651,31.5,197,0,No Failure,1
3922,3923,M18782,M,302.6,311.4,1757,29.5,151,0,No Failure,1
3526,3527,H32940,H,301.8,310.8,1470,37.6,204,0,No Failure,1
1362,1363,L48542,L,298.6,310.0,1517,41.2,64,0,No Failure,1
4067,4068,L51247,L,301.9,310.7,1429,51.0,76,0,No Failure,1
8467,8468,L55647,L,298.6,309.8,1704,28.3,64,0,No Failure,1
3373,3374,L50553,L,301.4,310.7,1568,35.2,23,0,No Failure,1
4563,4564,L51743,L,302.7,310.7,1977,20.0,21,0,No Failure,1
5096,5097,H34510,H,304.2,313.5,1627,32.2,91,0,No Failure,1
2656,2657,L49836,L,299.9,309.5,1349,51.3,176,0,No Failure,1
7540,7541,M22400,M,300.2,311.3,1587,31.2,73,0,No Failure,1
5748,5749,M20608,M,302.2,311.7,1576,34.0,28,0,No Failure,1
1304,1305,L48484,L,298.8,310.0,2098,19.6,148,0,No Failure,1
6443,6444,L53623,L,300.8,310.3,1537,33.3,52,0,No Failure,1
702,703,M15562,M,297.7,308.9,1531,48.3,84,0,No Failure,1
4339,4340,L51519,L,301.7,309.9,1524,46.6,104,0,No Failure,1
901,902,H30315,H,295.6,306.1,1256,62.3,142,0,No Failure,1
2294,2295,L49474,L,299.4,308.8,1627,32.6,124,0,No Failure,1
8394,8395,M23254,M,298.6,309.5,1566,38.1,89,0,No Failure,1
8614,8615,L55794,L,297.5,308.5,1691,33.1,9,0,No Failure,1
6956,6957,M21816,M,300.8,311.2,1434,39.1,82,0,No Failure,1
9802,9803,H39216,H,298.4,309.3,1984,19.2,132,0,No Failure,1
1753,1754,L48933,L,298.2,307.5,1470,51.3,180,0,No Failure,1
5039,5040,H34453,H,304.1,313.3,1689,32.5,134,0,No Failure,1
25,26,L47205,L,299.0,309.5,1861,23.3,73,0,No Failure,1
7326,7327,M22186,M,299.9,310.5,1335,52.9,180,0,No Failure,1
2064,2065,L49244,L,299.6,309.5,1453,41.4,168,0,No Failure,1
4189,4190,L51369,L,302.4,310.9,1560,31.8,172,0,No Failure,1
566,567,M15426,M,297.6,309.7,1541,33.7,165,0,No Failure,1
8978,8979,L56158,L,296.9,307.6,1435,45.0,119,0,No Failure,1
8047,8048,L55227,L,300.6,311.9,1463,38.2,41,0,No Failure,1
608,609,L47788,L,298.0,309.9,1403,47.7,43,0,No Failure,1
6289,6290,L53469,L,301.0,310.5,1248,61.4,77,0,No Failure,1
2463,2464,L49643,L,298.9,308.5,1580,39.1,119,0,No Failure,1
5707,5708,L52887,L,302.4,311.8,1448,43.4,141,0,No Failure,1
837,838,L48017,L,296.6,307.4,1465,47.8,187,0,No Failure,1
3455,3456,H32869,H,301.4,310.3,1611,41.5,11,0,No Failure,1
4400,4401,L51580,L,302.3,310.1,1353,50.9,36,1,Heat Dissipation Failure,0
6319,6320,L53499,L,300.8,310.2,1514,40.0,155,0,No Failure,1
9579,9580,L56759,L,299.5,310.7,1589,33.5,5,0,No Failure,1
4535,4536,L51715,L,302.4,310.2,1503,36.2,166,0,No Failure,1
6004,6005,L53184,L,300.5,310.4,1761,26.5,12,0,No Failure,1
231,232,L47411,L,298.3,308.4,1408,43.1,177,0,No Failure,1
6736,6737,L53916,L,301.7,311.0,1527,42.2,144,0,No Failure,1
840,841,L48020,L,296.6,307.5,1582,37.9,197,0,No Failure,1
39,40,L47219,L,298.8,309.1,1350,52.5,111,0,No Failure,1
7088,7089,M21948,M,300.6,310.3,1614,32.7,0,0,No Failure,1
3659,3660,M18519,M,302.2,311.5,1734,25.0,116,0,No Failure,1
5142,5143,L52322,L,304.4,313.6,1568,39.1,0,0,No Failure,1
5948,5949,L53128,L,300.7,310.8,2113,18.5,95,0,No Failure,1
289,290,L47469,L,298.1,308.4,1436,46.7,103,0,No Failure,1
4417,4418,L51597,L,302.6,310.4,1365,66.8,80,1,Power Failure,3
726,727,M15586,M,297.4,308.8,1628,37.4,144,0,No Failure,1
3501,3502,H32915,H,301.9,311.0,1291,63.6,137,0,No Failure,1
8572,8573,M23432,M,297.7,308.5,1559,35.2,127,0,No Failure,1
46,47,M14906,M,298.7,309.0,1843,25.8,130,0,No Failure,1
6948,6949,L54128,L,300.7,311.2,1457,51.4,61,0,No Failure,1
5013,5014,M19873,M,303.8,312.9,1594,35.2,69,0,No Failure,1
5829,5830,M20689,M,301.2,311.1,1574,34.3,4,0,No Failure,1
3818,3819,L50998,L,302.1,310.7,1491,42.8,98,0,No Failure,1
4551,4552,M19411,M,302.6,310.5,1524,33.7,204,0,No Failure,1
5779,5780,L52959,L,301.6,311.1,1680,29.2,111,0,No Failure,1
7167,7168,L54347,L,300.3,310.3,1362,60.3,206,1,Overstrain Failure,2
5638,5639,L52818,L,302.6,312.1,1519,38.1,178,0,No Failure,1
8333,8334,M23193,M,298.8,309.7,1477,48.5,138,0,No Failure,1
6141,6142,L53321,L,300.8,310.8,1486,45.7,146,0,No Failure,1
9836,9837,M24696,M,298.4,309.3,1390,53.6,5,0,No Failure,1
296,297,L47476,L,298.0,308.5,1395,46.2,122,0,No Failure,1
442,443,L47622,L,297.4,308.5,1399,61.5,61,1,Power Failure,3
1322,1323,H30736,H,298.9,310.1,1452,49.9,187,0,No Failure,1
3368,3369,L50548,L,301.5,310.8,1350,58.5,13,0,No Failure,1
3186,3187,M18046,M,300.2,309.4,1456,48.8,205,0,No Failure,1
5012,5013,M19872,M,303.8,312.9,1815,27.8,66,0,No Failure,1
5821,5822,L53001,L,301.3,311.1,1303,49.2,212,0,No Failure,1
8545,8546,L55725,L,298.4,309.3,1806,27.6,64,0,No Failure,1
7024,7025,L54204,L,300.6,310.6,2127,18.7,53,0,No Failure,1
7346,7347,L54526,L,299.6,310.2,1469,47.0,15,0,No Failure,1
6409,6410,L53589,L,300.3,310.0,1560,40.8,182,0,No Failure,1
9866,9867,L57046,L,299.0,309.9,1630,34.0,92,0,No Failure,1
2929,2930,M17789,M,300.8,309.7,1482,39.0,171,0,No Failure,1
3471,3472,L50651,L,301.8,310.7,1441,49.3,58,0,No Failure,1
3112,3113,M17972,M,299.8,309.1,1355,56.7,7,0,No Failure,1
2404,2405,M17264,M,299.1,308.7,2008,20.3,178,0,No Failure,1
7435,7436,L54615,L,299.9,311.3,1504,40.7,20,0,No Failure,1
90,91,L47270,L,298.9,308.9,1753,25.8,33,0,No Failure,1
2015,2016,L49195,L,298.5,308.2,1301,66.3,42,1,Power Failure,3
5874,5875,M20734,M,301.5,311.1,1660,33.8,115,0,No Failure,1
2527,2528,L49707,L,298.8,308.5,1450,50.8,57,0,No Failure,1
2917,2918,L50097,L,300.6,309.5,1516,39.0,142,0,No Failure,1
4792,4793,H34206,H,303.7,312.7,1564,40.2,150,0,No Failure,1
3701,3702,L50881,L,302.1,311.2,1417,48.0,13,0,No Failure,1
1395,1396,L48575,L,299.1,310.4,1452,39.7,151,0,No Failure,1
4977,4978,L52157,L,303.7,312.7,1540,44.8,196,0,No Failure,1
9016,9017,L56196,L,297.3,308.2,1396,52.7,212,1,Overstrain Failure,2
4235,4236,L51415,L,302.2,310.8,1438,41.4,66,0,No Failure,1
6089,6090,L53269,L,300.9,310.7,1509,37.5,12,0,No Failure,1
3013,3014,L50193,L,300.5,309.6,1390,48.4,194,0,No Failure,1
8382,8383,L55562,L,298.9,310.0,1719,27.3,58,0,No Failure,1
9508,9509,L56688,L,299.2,310.4,1611,36.4,32,0,No Failure,1
2157,2158,M17017,M,299.4,309.0,1939,19.8,204,0,No Failure,1
5815,5816,L52995,L,301.2,311.0,1670,33.0,200,0,No Failure,1
4435,4436,L51615,L,302.3,310.1,1321,52.7,134,1,Heat Dissipation Failure,0
8201,8202,M23061,M,299.3,310.9,1826,25.1,2,0,No Failure,1
3191,3192,M18051,M,300.1,309.2,1732,33.7,218,0,No Failure,1
4072,4073,L51252,L,301.9,310.6,1610,33.4,87,0,No Failure,1
5049,5050,H34463,H,304.0,313.1,1472,45.5,166,0,No Failure,1
3338,3339,M18198,M,301.6,310.9,1510,40.9,152,0,No Failure,1
1519,1520,M16379,M,298.2,308.9,1512,38.5,28,0,No Failure,1
8272,8273,L55452,L,298.9,310.6,1363,52.6,190,0,No Failure,1
2443,2444,L49623,L,299.1,308.5,1647,35.0,74,0,No Failure,1
4558,4559,L51738,L,302.7,310.7,1369,47.5,11,1,Heat Dissipation Failure,0
3942,3943,M18802,M,302.2,311.4,1398,47.2,202,0,No Failure,1
8439,8440,L55619,L,298.6,309.8,1637,34.6,207,0,No Failure,1
6783,6784,L53963,L,301.3,310.8,1450,46.9,59,0,No Failure,1
4980,4981,M19840,M,303.7,312.8,1685,31.8,203,0,No Failure,1
2359,2360,L49539,L,299.3,308.5,1413,38.5,57,0,No Failure,1
6348,6349,L53528,L,300.2,309.8,1557,33.8,19,0,No Failure,1
2273,2274,L49453,L,299.3,308.5,1589,32.7,74,0,No Failure,1
9072,9073,H38486,H,297.2,308.1,1770,27.2,140,0,No Failure,1
1328,1329,M16188,M,298.8,310.1,1719,28.8,206,0,No Failure,1
9145,9146,L56325,L,297.6,308.5,1574,37.1,121,0,No Failure,1
686,687,M15546,M,297.7,309.0,1504,40.4,35,0,No Failure,1
2490,2491,H31904,H,299.1,308.8,1566,46.6,192,0,No Failure,1
9444,9445,L56624,L,298.1,308.9,2136,15.9,78,0,No Failure,1
7386,7387,M22246,M,299.8,310.6,1574,31.8,113,0,No Failure,1
694,695,L47874,L,297.6,309.1,1394,50.0,62,0,No Failure,1
4907,4908,M19767,M,303.6,312.5,1607,33.7,14,0,No Failure,1
7451,7452,L54631,L,300.3,311.8,1508,43.1,57,0,No Failure,1
1317,1318,L48497,L,299.0,310.3,1428,46.3,175,0,No Failure,1
4029,4030,H33443,H,302.0,310.9,1679,29.0,222,0,No Failure,1
2657,2658,M17517,M,300.0,309.5,1425,40.8,178,0,No Failure,1
7117,7118,L54297,L,300.9,310.5,1570,40.1,79,0,No Failure,1
6424,6425,M21284,M,300.3,310.0,1409,43.2,9,0,No Failure,1
8132,8133,M22992,M,299.9,311.3,1389,50.0,55,0,No Failure,1
9855,9856,L57035,L,298.7,309.6,1516,38.5,61,0,No Failure,1
9925,9926,M24785,M,298.5,308.7,1367,47.3,47,0,No Failure,1
232,233,L47412,L,298.2,308.4,1424,47.6,179,0,No Failure,1
4678,4679,H34092,H,303.6,311.7,1476,40.1,85,0,No Failure,1
9587,9588,M24447,M,299.3,310.5,1462,40.5,24,0,No Failure,1
7556,7557,L54736,L,300.3,311.4,1471,37.0,114,0,No Failure,1
9503,9504,M24363,M,299.2,310.3,1551,44.8,18,0,No Failure,1
5896,5897,L53076,L,301.1,310.8,1274,55.7,169,0,No Failure,1
2045,2046,M16905,M,299.3,309.1,1703,31.3,120,0,No Failure,1
6283,6284,L53463,L,301.3,310.8,1719,29.5,62,0,No Failure,1
2688,2689,L49868,L,299.9,309.4,1322,53.9,33,0,No Failure,1
3571,3572,M18431,M,301.7,310.6,1691,27.7,105,0,No Failure,1
6194,6195,L53374,L,300.9,310.8,1571,39.9,51,0,No Failure,1
1029,1030,M15889,M,296.2,307.3,1477,35.2,53,0,No Failure,1
3531,3532,M18391,M,301.9,310.9,1641,33.2,3,0,No Failure,1
4284,4285,L51464,L,301.8,310.0,1493,40.3,185,0,No Failure,1
6630,6631,M21490,M,301.6,310.5,1414,49.3,106,0,No Failure,1
5911,5912,M20771,M,300.8,310.4,1288,64.0,3,0,No Failure,1
3019,3020,L50199,L,300.5,309.8,1379,54.2,207,1,Overstrain Failure,2
6102,6103,L53282,L,300.7,310.7,1442,43.2,49,0,No Failure,1
5083,5084,L52263,L,304.1,313.1,1327,54.1,57,0,No Failure,1
1504,1505,L48684,L,298.0,308.7,1506,47.0,208,0,No Failure,1
3000,3001,H32414,H,300.5,309.8,1324,72.8,159,1,Power Failure,3
8578,8579,L55758,L,297.5,308.2,1489,40.7,141,0,No Failure,1
4919,4920,L52099,L,303.3,312.2,1506,40.0,50,0,No Failure,1
5281,5282,M20141,M,303.7,313.0,1469,39.9,137,0,No Failure,1
5814,5815,M20674,M,301.3,311.0,1402,47.5,197,0,No Failure,1
368,369,L47548,L,297.5,308.4,1489,39.5,96,0,No Failure,1
8258,8259,L55438,L,299.1,310.6,1602,39.7,144,0,No Failure,1
810,811,L47990,L,296.9,307.7,1550,39.7,124,0,No Failure,1
8653,8654,M23513,M,297.4,308.3,1335,57.9,113,0,No Failure,1
4964,4965,L52144,L,303.9,312.7,1602,33.9,165,0,No Failure,1
7812,7813,L54992,L,300.0,311.5,1666,32.0,128,0,No Failure,1
9117,9118,M23977,M,297.6,308.7,1475,46.6,54,0,No Failure,1
8997,8998,M23857,M,297.1,307.9,1609,38.9,166,0,No Failure,1
9370,9371,H38784,H,297.7,308.4,1418,51.9,77,0,No Failure,1
487,488,M15347,M,297.4,309.1,1463,35.0,183,0,No Failure,1
2524,2525,M17384,M,298.8,308.7,1446,45.5,49,0,No Failure,1
8037,8038,L55217,L,300.7,311.8,1603,34.1,17,0,No Failure,1
6944,6945,M21804,M,300.7,311.3,1487,39.8,50,0,No Failure,1
2954,2955,H32368,H,300.6,309.4,1691,28.0,36,0,No Failure,1
6980,6981,L54160,L,300.8,311.3,1505,45.5,141,0,No Failure,1
1716,1717,L48896,L,298.1,307.7,1523,37.7,80,0,No Failure,1
5450,5451,H34864,H,303.1,312.8,1435,41.9,115,0,No Failure,1
7615,7616,L54795,L,300.5,311.4,1442,47.0,53,0,No Failure,1
7466,7467,H36880,H,300.3,311.6,1801,23.6,97,0,No Failure,1
8550,8551,L55730,L,298.3,309.2,1456,45.5,75,0,No Failure,1
9383,9384,H38797,H,297.5,308.1,1548,38.2,117,0,No Failure,1
7166,7167,M22026,M,300.3,310.2,1429,44.7,203,0,No Failure,1
9097,9098,L56277,L,297.3,308.1,1642,36.9,206,0,No Failure,1
3731,3732,M18591,M,302.2,311.2,1377,43.0,91,0,No Failure,1
5619,5620,L52799,L,303.0,312.3,1932,21.9,132,0,No Failure,1
4096,4097,L51276,L,301.9,310.4,1370,51.7,153,1,Heat Dissipation Failure,0
7562,7563,M22422,M,300.3,311.1,1350,58.7,130,0,No Failure,1
2984,2985,L50164,L,300.6,309.7,1639,30.4,121,0,No Failure,1
9387,9388,H38801,H,297.4,307.9,1390,52.0,131,0,No Failure,1
3943,3944,L51123,L,302.3,311.4,1333,66.7,205,1,Power Failure,3
8107,8108,H37521,H,300.3,311.9,1390,49.0,194,0,No Failure,1
4057,4058,L51237,L,302.0,310.9,1495,38.6,52,0,No Failure,1
1423,1424,L48603,L,298.7,309.8,1539,33.4,2,0,No Failure,1
8618,8619,L55798,L,297.7,308.7,1829,24.9,17,0,No Failure,1
9009,9010,L56189,L,297.3,307.9,1579,34.4,193,0,No Failure,1
6505,6506,L53685,L,301.1,310.1,1457,39.6,215,0,No Failure,1
6886,6887,M21746,M,300.8,311.3,1465,43.2,113,0,No Failure,1
6619,6620,M21479,M,301.7,310.7,1627,31.3,78,0,No Failure,1
957,958,M15817,M,295.7,306.4,1387,40.1,81,0,No Failure,1
3204,3205,L50384,L,300.1,309.0,1404,54.8,29,0,No Failure,1
4549,4550,L51729,L,302.6,310.6,1549,37.5,199,0,No Failure,1
8371,8372,L55551,L,298.7,309.7,1881,21.7,29,0,No Failure,1
6796,6797,M21656,M,301.3,310.7,1300,58.3,92,0,No Failure,1
48,49,H29462,H,298.8,309.2,1425,53.9,135,0,No Failure,1
1379,1380,L48559,L,298.7,310.1,1620,34.8,112,0,No Failure,1
8051,8052,L55231,L,300.6,311.8,1652,27.2,52,0,No Failure,1
1903,1904,L49083,L,297.9,307.6,1968,20.4,171,0,No Failure,1
4599,4600,L51779,L,303.1,311.1,1420,55.8,113,0,No Failure,1
9257,9258,M24117,M,298.3,309.1,1296,58.7,201,0,No Failure,1
2441,2442,L49621,L,299.1,308.5,1676,31.0,69,0,No Failure,1
4434,4435,L51614,L,302.4,310.1,1556,32.9,132,0,No Failure,1
5321,5322,M20181,M,303.4,312.7,1576,49.9,28,0,No Failure,1
766,767,L47946,L,296.8,308.0,1561,38.3,9,0,No Failure,1
2027,2028,L49207,L,298.7,308.4,1750,25.8,72,0,No Failure,1
8926,8927,M23786,M,297.3,308.3,1459,59.6,207,1,Power Failure,3
5730,5731,L52910,L,302.3,311.7,1793,25.3,200,0,No Failure,1
6479,6480,L53659,L,300.6,309.8,1418,42.7,147,0,No Failure,1
5154,5155,L52334,L,304.2,313.4,1568,37.6,25,0,No Failure,1
4463,4464,L51643,L,302.8,310.6,2016,19.9,199,0,No Failure,1
9186,9187,L56366,L,297.9,309.0,1629,29.0,26,0,No Failure,1
9822,9823,L57002,L,298.5,309.4,1360,60.9,187,1,Overstrain Failure,2
4399,4400,L51579,L,302.3,310.1,1653,29.7,34,0,No Failure,1
4875,4876,L52055,L,303.7,312.4,1702,31.2,144,0,No Failure,1
6217,6218,M21077,M,301.0,310.7,1455,46.1,103,0,No Failure,1
2722,2723,L49902,L,299.6,309.3,1558,34.8,115,0,No Failure,1
7563,7564,M22423,M,300.4,311.2,1831,23.4,133,0,No Failure,1
5240,5241,L52420,L,303.7,313.0,1694,28.0,44,0,No Failure,1
9994,9995,L57174,L,298.8,308.3,1634,27.9,12,0,No Failure,1
9235,9236,M24095,M,298.2,308.9,1592,35.2,142,0,No Failure,1
6003,6004,L53183,L,300.4,310.2,1529,36.2,10,0,No Failure,1
7580,7581,L54760,L,300.4,311.3,1495,51.2,175,0,No Failure,1
6704,6705,M21564,M,301.5,310.7,1510,36.0,64,0,No Failure,1
6733,6734,M21593,M,301.7,311.0,1311,46.8,136,0,No Failure,1
9573,9574,L56753,L,299.7,310.9,1491,40.1,195,0,No Failure,1
7480,7481,M22340,M,300.2,311.4,1570,35.3,138,0,No Failure,1
758,759,L47938,L,296.8,308.0,1497,41.7,231,0,No Failure,1
6607,6608,L53787,L,301.5,310.5,1556,39.1,48,0,No Failure,1
7834,7835,L55014,L,300.0,311.4,1483,45.6,187,0,No Failure,1
3010,3011,L50190,L,300.3,309.6,1537,37.1,187,0,No Failure,1
1616,1617,H31030,H,297.8,307.8,1662,30.7,48,0,No Failure,1
9347,9348,M24207,M,298.2,308.7,1426,42.6,23,0,No Failure,1
4936,4937,L52116,L,303.5,312.4,1284,70.6,94,1,Power Failure,3
3725,3726,H33139,H,302.3,311.1,1543,37.5,73,0,No Failure,1
942,943,M15802,M,295.7,306.3,1462,44.3,37,0,No Failure,1
1213,1214,M16073,M,296.8,307.8,1551,38.9,112,0,No Failure,1
7953,7954,L55133,L,301.0,312.0,1447,36.8,31,0,No Failure,1
1944,1945,L49124,L,298.1,308.1,1791,27.3,63,0,No Failure,1
2864,2865,H32278,H,300.6,309.4,1380,47.6,246,1,Tool Wear Failure,5
3911,3912,M18771,M,302.3,311.3,1339,50.8,123,0,No Failure,1
8236,8237,L55416,L,299.2,310.6,1498,41.1,88,0,No Failure,1
9109,9110,L56289,L,297.5,308.6,1513,39.7,32,0,No Failure,1
9272,9273,L56452,L,298.2,308.6,1353,54.1,38,0,No Failure,1
2754,2755,H32168,H,299.6,309.1,1630,32.3,194,0,No Failure,1
6518,6519,H35932,H,301.0,310.0,1212,67.9,30,0,No Failure,1
7652,7653,L54832,L,300.3,311.4,1346,51.1,147,0,No Failure,1
6414,6415,M21274,M,300.4,310.1,1457,35.1,193,0,No Failure,1
5884,5885,M20744,M,301.3,311.1,1438,43.0,137,0,No Failure,1
6625,6626,M21485,M,301.6,310.7,1421,44.4,94,0,No Failure,1
4981,4982,M19841,M,303.7,312.8,1558,37.7,206,0,No Failure,1
6002,6003,L53182,L,300.5,310.3,1683,31.5,8,0,No Failure,1
2255,2256,L49435,L,299.1,308.3,1559,33.7,30,0,No Failure,1
4009,4010,L51189,L,302.2,311.2,1630,36.0,169,0,No Failure,1
6519,6520,L53699,L,301.1,310.1,1417,46.9,35,0,No Failure,1
4528,4529,L51708,L,302.5,310.5,1507,39.5,147,0,No Failure,1
3004,3005,M17864,M,300.5,309.9,1466,53.2,172,0,No Failure,1
8148,8149,M23008,M,299.5,310.7,1488,39.5,95,0,No Failure,1
6555,6556,H35969,H,301.5,310.7,1394,46.7,130,0,No Failure,1
8909,8910,L56089,L,297.1,308.4,1529,40.4,165,0,No Failure,1
787,788,L47967,L,296.9,308.1,1435,45.3,62,0,No Failure,1
7048,7049,L54228,L,300.6,310.4,2007,19.8,116,0,No Failure,1
6640,6641,L53820,L,301.4,310.4,1334,43.2,133,0,No Failure,1
8253,8254,L55433,L,299.1,310.4,1657,31.0,129,0,No Failure,1
7094,7095,L54274,L,300.6,310.2,1447,45.9,17,0,No Failure,1
8754,8755,L55934,L,297.4,308.6,1635,30.5,159,0,No Failure,1
3680,3681,L50860,L,302.2,311.5,1744,31.2,172,0,No Failure,1
569,570,M15429,M,297.7,309.6,1596,35.2,173,0,No Failure,1
4643,4644,L51823,L,303.2,311.4,1324,54.2,228,1,Heat Dissipation Failure,0
2403,2404,H31817,H,299.2,308.7,1448,51.4,173,0,No Failure,1
7989,7990,L55169,L,301.1,312.4,1430,37.9,124,0,No Failure,1
7354,7355,M22214,M,299.7,310.3,1429,47.7,35,0,No Failure,1
5913,5914,H35327,H,300.7,310.2,1479,52.3,9,0,No Failure,1
8411,8412,L55591,L,298.6,309.8,1496,37.7,134,0,No Failure,1
9962,9963,L57142,L,298.2,307.9,1429,49.4,141,0,No Failure,1
7356,7357,L54536,L,299.6,310.2,1333,51.2,40,0,No Failure,1
3692,3693,L50872,L,302.1,311.3,1758,24.4,200,0,No Failure,1
5597,5598,L52777,L,302.7,312.0,1501,37.0,77,0,No Failure,1
7882,7883,H37296,H,300.7,312.3,1670,27.3,81,0,No Failure,1
4219,4220,L51399,L,301.9,310.7,1717,26.8,27,0,No Failure,1
5300,5301,M20160,M,303.8,313.2,1710,26.5,190,0,No Failure,1
1255,1256,H30669,H,297.5,308.9,1419,50.7,7,0,No Failure,1
4512,4513,M19372,M,302.5,310.3,1411,49.5,110,0,No Failure,1
5064,5065,L52244,L,304.0,313.0,1407,42.1,5,0,No Failure,1
6513,6514,L53693,L,301.1,310.0,1513,38.0,17,0,No Failure,1
4867,4868,L52047,L,303.6,312.5,1345,54.1,126,0,No Failure,1
7420,7421,L54600,L,300.1,311.3,1547,40.0,201,0,No Failure,1
5739,5740,M20599,M,302.2,311.7,1653,31.4,2,0,No Failure,1
202,203,M15062,M,298.4,308.5,1636,35.7,107,0,No Failure,1
7890,7891,L55070,L,300.8,312.4,1767,25.6,105,0,No Failure,1
1532,1533,M16392,M,298.1,308.9,1417,39.2,65,0,No Failure,1
6969,6970,M21829,M,300.8,311.1,1583,32.1,116,0,No Failure,1
2492,2493,H31906,H,299.0,308.8,1382,58.5,199,0,No Failure,1
596,597,M15456,M,297.6,309.6,1530,37.3,10,0,No Failure,1
7872,7873,L55052,L,300.6,312.3,1532,37.2,54,0,No Failure,1
2785,2786,L49965,L,300.2,309.5,1495,32.6,49,0,No Failure,1
5307,5308,L52487,L,304.0,313.3,1530,34.8,211,0,No Failure,1
3595,3596,L50775,L,301.6,310.4,1517,41.1,167,0,No Failure,1
8350,8351,M23210,M,298.7,309.6,1382,48.1,186,0,No Failure,1
1758,1759,L48938,L,298.1,307.4,1608,33.9,193,0,No Failure,1
299,300,M15159,M,297.8,308.3,1567,35.6,131,0,No Failure,1
4589,4590,L51769,L,302.8,311.1,1721,30.0,87,0,No Failure,1
800,801,M15660,M,297.0,307.9,1882,24.2,97,0,No Failure,1
3577,3578,M18437,M,301.6,310.4,1455,39.0,118,0,No Failure,1
4837,4838,H34251,H,303.3,311.8,1806,27.7,44,0,No Failure,1
3067,3068,L50247,L,300.1,309.2,1533,37.0,101,0,No Failure,1
2858,2859,L50038,L,300.5,309.3,1417,51.5,231,1,Overstrain Failure,2
1825,1826,M16685,M,298.0,307.5,1784,27.8,163,0,No Failure,1
5211,5212,L52391,L,303.7,312.5,1433,53.6,185,0,No Failure,1
9415,9416,M24275,M,298.2,308.7,1361,44.2,0,0,No Failure,1
5334,5335,M20194,M,303.4,312.6,2706,9.8,65,1,Power Failure,3
571,572,M15431,M,297.8,309.8,1676,29.0,178,0,No Failure,1
