,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
3286,3287,L50466,L,301.2,310.0,1618,37.6,32,0,No Failure,1
1014,1015,L48194,L,296.2,307.2,1445,41.8,20,0,No Failure,1
4026,4027,M18886,M,302.1,311.0,1574,34.1,215,0,No Failure,1
3094,3095,L50274,L,300.0,309.3,1972,22.0,175,0,No Failure,1
6788,6789,M21648,M,301.1,310.6,1410,43.9,73,0,No Failure,1
9196,9197,L56376,L,298.0,308.9,1607,37.7,49,0,No Failure,1
1928,1929,L49108,L,298.0,307.8,1623,29.9,24,0,No Failure,1
4450,4451,L51630,L,302.5,310.3,1551,37.3,168,0,No Failure,1
310,311,H29724,H,298.0,308.6,1526,41.8,160,0,No Failure,1
6911,6912,L54091,L,300.8,311.1,1480,41.1,176,0,No Failure,1
775,776,L47955,L,296.7,307.8,1453,46.0,33,0,No Failure,1
5402,5403,L52582,L,302.7,312.3,1421,48.5,0,0,No Failure,1
9298,9299,L56478,L,298.1,308.9,1313,50.6,108,0,No Failure,1
9380,9381,L56560,L,297.4,308.1,1435,45.7,110,0,No Failure,1
4130,4131,L51310,L,301.9,310.4,1286,62.8,22,1,Heat Dissipation Failure,0
5132,5133,L52312,L,304.1,313.3,1415,50.0,184,0,No Failure,1
6065,6066,L53245,L,301.0,310.9,1568,38.2,172,0,No Failure,1
2173,2174,M17033,M,299.5,309.2,1495,41.6,17,0,No Failure,1
1905,1906,L49085,L,297.9,307.6,1687,29.1,176,0,No Failure,1
9524,9525,H38938,H,299.0,310.3,1658,27.6,69,0,No Failure,1
6252,6253,L53432,L,300.8,310.3,1538,36.1,198,0,No Failure,1
9566,9567,L56746,L,299.8,311.1,1603,35.1,179,0,No Failure,1
1605,1606,L48785,L,297.8,307.8,1396,42.5,23,0,No Failure,1
3562,3563,L50742,L,301.7,310.6,1471,43.8,80,0,No Failure,1
6766,6767,M21626,M,301.4,311.0,1427,43.2,13,0,No Failure,1
8462,8463,M23322,M,298.7,309.8,1501,44.7,48,0,No Failure,1
7382,7383,L54562,L,299.8,310.4,1698,28.3,103,0,No Failure,1
683,684,L47863,L,297.7,309.0,1874,24.4,28,0,No Failure,1
7505,7506,L54685,L,300.5,311.9,1546,39.4,203,0,No Failure,1
5378,5379,L52558,L,302.9,312.4,1550,36.9,194,0,No Failure,1
1350,1351,L48530,L,298.7,310.2,1436,47.5,32,0,No Failure,1
2076,2077,L49256,L,299.4,309.3,1544,36.0,197,0,No Failure,1
2717,2718,M17577,M,299.5,309.1,1422,45.3,103,0,No Failure,1
8875,8876,H38289,H,298.1,309.3,1332,51.0,72,0,No Failure,1
8752,8753,M23612,M,297.4,308.5,1465,55.9,153,0,No Failure,1
6521,6522,L53701,L,301.1,310.1,1666,27.2,40,0,No Failure,1
4983,4984,L52163,L,303.8,313.1,1869,25.8,211,0,No Failure,1
9665,9666,L56845,L,299.2,310.3,1610,33.3,233,0,No Failure,1
3460,3461,L50640,L,301.5,310.3,1415,41.6,28,0,No Failure,1
5517,5518,L52697,L,302.6,311.9,1448,49.5,72,0,No Failure,1
4092,4093,H33506,H,302.0,310.5,1812,24.4,138,0,No Failure,1
5455,5456,M20315,M,303.1,312.6,1895,23.5,129,0,No Failure,1
23,24,L47203,L,299.0,309.4,1758,25.7,68,0,No Failure,1
4184,4185,L51364,L,302.2,310.6,1334,53.2,159,1,Heat Dissipation Failure,0
8055,8056,H37469,H,300.2,311.6,1496,41.1,60,0,No Failure,1
9707,9708,L56887,L,299.0,310.1,1699,32.9,87,0,No Failure,1
6066,6067,L53246,L,301.0,311.0,1804,25.8,174,0,No Failure,1
1582,1583,H30996,H,298.1,308.3,1530,42.0,184,0,No Failure,1
9605,9606,M24465,M,298.9,310.1,1484,37.9,73,0,No Failure,1
3167,3168,L50347,L,300.4,309.7,1384,45.1,159,0,No Failure,1
2809,2810,L49989,L,299.9,309.2,1598,34.6,111,0,No Failure,1
284,285,L47464,L,298.2,308.3,2051,19.2,90,0,No Failure,1
732,733,L47912,L,297.2,308.6,1924,22.1,163,0,No Failure,1
9350,9351,L56530,L,298.2,308.7,2186,17.8,31,0,No Failure,1
3308,3309,L50488,L,301.4,310.4,1433,43.4,86,0,No Failure,1
7975,7976,M22835,M,301.2,312.3,1548,38.3,87,0,No Failure,1
2050,2051,M16910,M,299.5,309.3,1675,29.2,132,0,No Failure,1
8874,8875,L56054,L,298.1,309.3,1443,45.3,70,0,No Failure,1
8112,8113,M22972,M,300.4,311.8,1442,45.1,0,0,No Failure,1
4870,4871,M19730,M,303.7,312.4,1631,28.5,132,0,No Failure,1
3457,3458,M18317,M,301.5,310.4,2639,12.0,21,1,Power Failure,3
5280,5281,L52460,L,303.6,312.9,1480,41.4,135,0,No Failure,1
7336,7337,H36750,H,299.9,310.5,1549,42.8,208,0,No Failure,1
163,164,M15023,M,298.4,308.2,1468,43.8,2,0,No Failure,1
1574,1575,L48754,L,298.2,308.2,1478,50.1,166,0,No Failure,1
3603,3604,L50783,L,301.7,310.7,1542,40.0,188,0,No Failure,1
7892,7893,M22752,M,300.9,312.6,1555,40.6,109,0,No Failure,1
5922,5923,L53102,L,300.5,310.3,1435,43.3,31,0,No Failure,1
6095,6096,M20955,M,300.9,310.7,1452,47.3,25,0,No Failure,1
352,353,M15212,M,297.6,308.4,1507,46.0,51,0,No Failure,1
1852,1853,M16712,M,297.6,307.1,1526,39.1,39,0,No Failure,1
4812,4813,L51992,L,303.4,311.9,1531,37.9,203,0,No Failure,1
2779,2780,L49959,L,300.1,309.5,1353,50.9,34,0,No Failure,1
7139,7140,L54319,L,300.6,310.1,1495,42.3,132,0,No Failure,1
4467,4468,L51647,L,302.8,310.6,1617,37.9,207,0,No Failure,1
2881,2882,M17741,M,300.6,309.6,1588,37.0,50,0,No Failure,1
6786,6787,L53966,L,301.2,310.6,1409,50.9,66,0,No Failure,1
6538,6539,L53718,L,301.4,310.7,1487,44.6,88,0,No Failure,1
6548,6549,L53728,L,301.4,310.8,1770,24.1,112,0,No Failure,1
6833,6834,L54013,L,301.1,311.1,1387,53.1,188,0,No Failure,1
1393,1394,L48573,L,299.1,310.4,1594,33.3,147,0,No Failure,1
1559,1560,L48739,L,298.2,308.3,1458,41.8,132,0,No Failure,1
3940,3941,L51120,L,302.3,311.5,1395,54.2,198,0,No Failure,1
7896,7897,L55076,L,300.8,312.6,1376,53.6,119,0,No Failure,1
7361,7362,L54541,L,299.5,310.0,1502,38.5,52,0,No Failure,1
56,57,L47236,L,298.8,309.1,1477,42.4,158,0,No Failure,1
2341,2342,L49521,L,299.1,308.2,1409,46.4,12,0,No Failure,1
15,16,L47195,L,298.6,309.2,1542,48.4,42,0,No Failure,1
8919,8920,L56099,L,297.2,308.3,1693,28.0,188,0,No Failure,1
8395,8396,M23255,M,298.5,309.5,1483,44.8,92,0,No Failure,1
2077,2078,L49257,L,299.4,309.4,1701,31.2,199,0,No Failure,1
890,891,L48070,L,295.6,306.0,1370,52.4,115,0,No Failure,1
5553,5554,L52733,L,302.5,311.9,1306,59.7,172,0,Random Failures,4
3643,3644,L50823,L,302.3,311.6,1784,26.4,79,0,No Failure,1
3581,3582,M18441,M,301.8,310.6,1459,40.2,128,0,No Failure,1
6371,6372,L53551,L,300.1,309.6,1546,36.7,77,0,No Failure,1
1523,1524,L48703,L,298.3,309.0,1519,36.9,41,0,No Failure,1
1257,1258,L48437,L,297.5,308.9,1466,43.0,15,0,No Failure,1
5361,5362,L52541,L,303.3,312.7,1643,30.7,142,0,No Failure,1
4201,4202,L51381,L,302.4,311.0,2211,15.4,203,0,No Failure,1
9878,9879,L57058,L,298.7,309.7,1293,59.1,125,0,No Failure,1
6987,6988,L54167,L,300.7,311.1,2437,13.8,163,0,No Failure,1
4690,4691,M19550,M,303.4,311.5,1483,43.0,117,0,No Failure,1
8493,8494,M23353,M,298.3,309.5,1560,36.9,131,0,No Failure,1
8597,8598,L55777,L,297.6,308.3,1410,47.0,191,0,No Failure,1
2962,2963,L50142,L,300.7,309.5,1508,39.9,59,0,No Failure,1
7821,7822,L55001,L,299.9,311.3,1802,24.4,151,0,No Failure,1
153,154,L47333,L,298.4,308.2,1850,27.0,194,0,No Failure,1
2667,2668,M17527,M,299.8,309.3,1663,35.2,208,0,No Failure,1
6394,6395,M21254,M,300.2,309.7,1408,44.0,144,0,No Failure,1
1680,1681,M16540,M,297.9,307.4,1610,34.6,219,0,No Failure,1
1881,1882,L49061,L,298.0,307.6,1548,45.8,111,0,No Failure,1
9461,9462,M24321,M,298.4,309.2,1414,46.4,128,0,No Failure,1
8403,8404,L55583,L,298.5,309.6,1462,45.1,115,0,No Failure,1
773,774,L47953,L,296.8,308.0,1510,39.4,29,0,No Failure,1
8101,8102,L55281,L,300.3,311.8,1567,37.7,180,0,No Failure,1
1381,1382,M16241,M,298.8,310.2,1583,35.7,116,0,No Failure,1
3929,3930,M18789,M,302.7,311.6,1501,38.8,171,0,No Failure,1
3656,3657,M18516,M,302.1,311.5,1383,53.6,108,0,No Failure,1
7767,7768,H37181,H,300.2,311.4,1319,54.6,15,0,No Failure,1
7855,7856,M22715,M,300.3,311.8,1592,32.1,11,0,No Failure,1
7744,7745,L54924,L,300.4,311.7,1314,59.5,160,0,No Failure,1
4021,4022,H33435,H,302.1,310.9,1452,42.5,198,0,No Failure,1
6777,6778,L53957,L,301.2,310.7,1951,21.3,44,0,No Failure,1
9104,9105,M23964,M,297.4,308.3,1550,47.8,18,0,No Failure,1
6335,6336,M21195,M,300.4,309.8,1430,43.4,198,0,No Failure,1
4401,4402,H33815,H,302.2,310.0,1468,43.6,38,0,No Failure,1
8952,8953,M23812,M,297.2,308.0,1478,42.5,56,0,No Failure,1
9164,9165,L56344,L,297.6,308.6,2384,14.4,171,0,No Failure,1
2966,2967,L50146,L,300.6,309.3,1601,40.2,69,0,No Failure,1
6061,6062,H35475,H,301.1,311.1,1618,29.5,160,0,No Failure,1
6517,6518,L53697,L,301.1,310.1,1540,36.6,28,0,No Failure,1
9343,9344,M24203,M,298.3,308.8,1391,50.4,13,0,No Failure,1
1012,1013,M15872,M,296.1,307.1,1433,38.5,14,0,No Failure,1
8648,8649,M23508,M,297.4,308.4,1478,46.2,95,0,No Failure,1
6235,6236,L53415,L,301.3,310.9,1596,33.9,157,0,No Failure,1
2944,2945,L50124,L,300.7,309.6,1505,34.9,7,0,No Failure,1
244,245,M15104,M,298.0,308.2,1395,49.1,206,0,No Failure,1
5121,5122,L52301,L,304.2,313.6,1469,40.0,154,0,No Failure,1
4622,4623,M19482,M,303.0,311.1,1526,37.3,176,0,No Failure,1
4402,4403,H33816,H,302.3,310.2,1506,33.8,43,0,No Failure,1
3074,3075,L50254,L,300.1,309.2,1783,27.3,118,0,No Failure,1
8251,8252,L55431,L,299.0,310.4,1981,21.2,125,0,No Failure,1
9465,9466,M24325,M,298.6,309.4,1460,43.8,138,0,No Failure,1
5387,5388,L52567,L,302.8,312.2,1433,50.0,216,0,No Failure,1
2426,2427,M17286,M,298.9,308.2,1372,63.6,30,1,Power Failure,3
4559,4560,L51739,L,302.7,310.7,1433,43.7,13,0,No Failure,1
349,350,L47529,L,297.6,308.3,1595,34.3,41,0,No Failure,1
9203,9204,L56383,L,297.8,308.8,1559,35.2,66,0,No Failure,1
9706,9707,M24566,M,299.0,310.1,1705,30.1,84,0,No Failure,1
2250,2251,M17110,M,299.2,308.4,1396,48.7,13,0,No Failure,1
4680,4681,L51860,L,303.6,311.7,1491,39.8,92,0,No Failure,1
8483,8484,L55663,L,298.3,309.4,1618,31.5,108,0,No Failure,1
855,856,L48035,L,296.1,307.2,1615,30.8,18,0,No Failure,1
5117,5118,L52297,L,304.1,313.6,1611,31.4,144,0,No Failure,1
5612,5613,L52792,L,303.0,312.3,1486,42.4,112,0,No Failure,1
8200,8201,L55380,L,299.3,310.8,1426,42.4,0,0,No Failure,1
2898,2899,M17758,M,300.6,309.5,1550,40.2,96,0,No Failure,1
3578,3579,M18438,M,301.7,310.5,1625,35.9,121,0,No Failure,1
9411,9412,L56591,L,298.0,308.5,1404,46.6,201,0,No Failure,1
9863,9864,L57043,L,298.9,309.8,1411,56.3,84,0,No Failure,1
2797,2798,M17657,M,300.3,309.6,1398,53.7,82,0,No Failure,1
7350,7351,L54530,L,299.7,310.2,1469,39.5,26,0,No Failure,1
1938,1939,L49118,L,298.1,307.9,1517,40.8,50,0,No Failure,1
1334,1335,L48514,L,299.0,310.4,1365,49.1,226,1,Overstrain Failure,2
7331,7332,L54511,L,299.8,310.3,1524,34.2,196,0,No Failure,1
6469,6470,M21329,M,300.4,309.6,1521,35.0,119,0,No Failure,1
7608,7609,L54788,L,300.5,311.4,1642,27.1,37,0,No Failure,1
7590,7591,M22450,M,300.4,311.0,1433,46.1,199,0,No Failure,1
483,484,L47663,L,297.4,309.0,1324,56.9,173,0,No Failure,1
14,15,L47194,L,298.6,309.2,2035,19.6,40,0,No Failure,1
24,25,M14884,M,299.0,309.4,1561,37.3,70,0,No Failure,1
7254,7255,L54434,L,300.3,310.4,1493,37.5,219,0,No Failure,1
4972,4973,H34386,H,303.8,312.6,1811,24.9,183,0,No Failure,1
7566,7567,L54746,L,300.3,311.0,1613,34.7,142,0,No Failure,1
5537,5538,L52717,L,302.4,311.8,1648,30.0,122,0,No Failure,1
4193,4194,L51373,L,302.4,311.1,1634,34.2,184,0,No Failure,1
3239,3240,L50419,L,301.0,309.5,1430,48.5,122,0,No Failure,1
6397,6398,M21257,M,300.0,309.6,1587,32.6,152,0,No Failure,1
4390,4391,M19250,M,302.2,310.1,1421,45.4,9,0,No Failure,1
4127,4128,H33541,H,302.0,310.6,1438,43.2,12,0,No Failure,1
3488,3489,L50668,L,301.9,310.9,1379,54.8,99,0,No Failure,1
866,867,L48046,L,295.9,306.6,1678,26.7,53,0,No Failure,1
27,28,H29441,H,299.1,309.4,1811,24.6,77,0,No Failure,1
2089,2090,L49269,L,299.5,309.3,1941,22.5,18,0,No Failure,1
4100,4101,L51280,L,302.0,310.4,1895,23.2,161,0,No Failure,1
9948,9949,L57128,L,298.2,307.8,1804,25.1,108,0,No Failure,1
5924,5925,L53104,L,300.3,310.2,1369,48.8,36,0,No Failure,1
1157,1158,L48337,L,297.0,307.8,1583,37.2,189,0,No Failure,1
3449,3450,L50629,L,301.7,310.7,1605,33.3,220,0,No Failure,1
4493,4494,L51673,L,302.7,310.5,1511,37.7,60,0,No Failure,1
7574,7575,L54754,L,300.4,311.1,1487,37.4,162,0,No Failure,1
9172,9173,L56352,L,297.7,308.9,1715,27.2,193,0,No Failure,1
9020,9021,L56200,L,297.3,308.2,1553,33.5,2,0,No Failure,1
744,745,L47924,L,296.7,308.1,1450,40.9,195,0,No Failure,1
9278,9279,H38692,H,298.2,308.8,1606,39.9,53,0,No Failure,1
5400,5401,L52580,L,302.7,312.4,1477,46.3,251,1,Overstrain Failure,2
1629,1630,M16489,M,297.9,307.9,1336,54.4,82,0,No Failure,1
5543,5544,L52723,L,302.4,311.8,1255,59.0,138,0,No Failure,1
6866,6867,M21726,M,301.0,311.3,1454,41.5,57,0,No Failure,1
5394,5395,M20254,M,302.8,312.3,1262,70.5,234,1,Power Failure,3
9258,9259,H38672,H,298.3,309.0,1379,43.2,0,0,No Failure,1
5967,5968,L53147,L,300.4,310.8,1390,52.5,144,0,No Failure,1
9486,9487,M24346,M,298.9,309.6,1472,46.0,199,0,No Failure,1
8623,8624,M23483,M,297.5,308.3,1476,45.6,31,0,No Failure,1
7845,7846,L55025,L,300.2,311.8,1798,23.2,210,0,No Failure,1
126,127,L47306,L,299.0,308.6,1329,60.5,120,0,No Failure,1
5513,5514,M20373,M,302.8,312.2,1452,50.3,60,0,No Failure,1
2500,2501,L49680,L,299.1,308.9,1617,32.3,223,0,No Failure,1
2604,2605,M17464,M,299.3,309.1,1385,45.6,34,0,No Failure,1
8702,8703,L55882,L,297.2,308.6,1774,23.0,30,0,No Failure,1
4155,4156,L51335,L,302.0,310.5,1370,44.4,85,1,Heat Dissipation Failure,0
724,725,L47904,L,297.5,308.9,1390,44.6,140,0,No Failure,1
6298,6299,L53478,L,301.1,310.5,1428,44.1,103,0,No Failure,1
9169,9170,L56349,L,297.7,308.8,1896,24.5,186,0,No Failure,1
3310,3311,L50490,L,301.3,310.4,1346,46.7,90,0,No Failure,1
7932,7933,L55112,L,300.7,311.8,1478,41.9,207,0,No Failure,1
7349,7350,L54529,L,299.7,310.2,1633,36.5,24,0,No Failure,1
3218,3219,L50398,L,300.6,309.6,1426,53.6,66,0,No Failure,1
1558,1559,M16418,M,298.2,308.3,1476,43.5,129,0,No Failure,1
6992,6993,L54172,L,300.7,311.0,1596,36.9,174,0,No Failure,1
3799,3800,L50979,L,302.2,310.9,1506,34.0,49,0,No Failure,1
5349,5350,M20209,M,303.3,312.7,1642,33.6,104,0,No Failure,1
3589,3590,L50769,L,301.7,310.5,2465,13.7,149,0,No Failure,1
3340,3341,M18200,M,301.5,310.8,1452,44.1,157,0,No Failure,1
1155,1156,H30569,H,297.0,307.9,1846,27.3,179,0,No Failure,1
3,4,L47183,L,298.2,308.6,1433,39.5,7,0,No Failure,1
2235,2236,M17095,M,299.4,308.6,1455,42.7,183,0,No Failure,1
2124,2125,L49304,L,299.2,308.9,1430,39.1,117,0,No Failure,1
7032,7033,L54212,L,300.7,310.9,1723,31.0,73,0,No Failure,1
1491,1492,M16351,M,298.1,308.9,1353,46.2,173,0,No Failure,1
1441,1442,L48621,L,298.8,309.9,1550,38.8,53,0,No Failure,1
3200,3201,M18060,M,300.1,309.2,1454,44.4,19,0,No Failure,1
1656,1657,L48836,L,298.2,308.1,1532,42.5,154,0,No Failure,1
4774,4775,L51954,L,303.6,312.0,1827,23.3,103,0,No Failure,1
3510,3511,L50690,L,301.7,311.0,1474,42.6,164,0,No Failure,1
6832,6833,M21692,M,301.1,311.1,1384,42.5,185,0,No Failure,1
5950,5951,L53130,L,300.7,310.8,1689,28.9,100,0,No Failure,1
3283,3284,L50463,L,301.2,309.9,1449,45.5,23,0,No Failure,1
5931,5932,L53111,L,300.3,310.4,1336,54.4,52,0,No Failure,1
952,953,L48132,L,295.5,306.2,1448,48.9,65,0,No Failure,1
4691,4692,L51871,L,303.5,311.5,1535,33.3,120,0,No Failure,1
1374,1375,L48554,L,298.8,310.3,1553,36.8,97,0,No Failure,1
2330,2331,M17190,M,299.3,308.7,1390,49.3,215,0,No Failure,1
8866,8867,H38280,H,297.9,308.9,1416,39.6,45,0,No Failure,1
2967,2968,L50147,L,300.6,309.4,1369,51.6,71,0,No Failure,1
7148,7149,M22008,M,300.3,309.8,1617,40.8,158,0,No Failure,1
4891,4892,M19751,M,303.7,312.3,1756,26.4,190,0,No Failure,1
7439,7440,L54619,L,300.0,311.3,1493,41.4,28,0,No Failure,1
3726,3727,M18586,M,302.3,311.2,1505,36.7,78,0,No Failure,1
6830,6831,M21690,M,301.0,310.9,1359,53.4,180,0,No Failure,1
9217,9218,L56397,L,297.8,308.8,1421,49.6,101,0,No Failure,1
4806,4807,H34220,H,303.6,312.5,1375,54.0,186,0,No Failure,1
6858,6859,L54038,L,301.0,311.2,1467,45.4,36,0,No Failure,1
586,587,L47766,L,297.6,309.6,1501,49.8,222,1,Overstrain Failure,2
2471,2472,L49651,L,298.9,308.4,1301,51.1,138,0,No Failure,1
410,411,M15270,M,297.5,308.6,1472,44.9,198,0,No Failure,1
827,828,L48007,L,296.5,307.3,1501,42.1,162,0,No Failure,1
2457,2458,L49637,L,299.0,308.6,1661,32.2,106,0,No Failure,1
3968,3969,M18828,M,302.3,311.4,1418,41.3,62,0,No Failure,1
7472,7473,M22332,M,300.3,311.6,1617,32.5,115,0,No Failure,1
7862,7863,M22722,M,300.5,312.0,1382,54.1,27,0,No Failure,1
6121,6122,L53301,L,300.9,311.1,1457,37.4,96,0,No Failure,1
7193,7194,L54373,L,300.1,310.1,1306,64.7,57,0,No Failure,1
5242,5243,L52422,L,303.7,313.1,1496,47.4,48,0,No Failure,1
8844,8845,H38258,H,297.4,308.9,1645,30.8,196,0,No Failure,1
7900,7901,L55080,L,300.8,312.4,1825,23.8,127,0,No Failure,1
1045,1046,H30459,H,296.4,307.5,1403,52.8,94,0,No Failure,1
4293,4294,L51473,L,301.8,310.0,1393,44.9,208,0,No Failure,1
6134,6135,L53314,L,301.0,311.0,1581,37.0,127,0,No Failure,1
8217,8218,L55397,L,299.1,310.6,1577,37.1,44,0,No Failure,1
5370,5371,H34784,H,303.0,312.4,1627,37.1,168,0,No Failure,1
5346,5347,L52526,L,303.4,312.7,1534,35.5,98,0,No Failure,1
2515,2516,L49695,L,298.8,308.5,1490,35.0,29,0,No Failure,1
1997,1998,L49177,L,298.3,308.1,1672,41.3,0,0,No Failure,1
294,295,M15154,M,298.1,308.5,1372,51.1,116,0,No Failure,1
5675,5676,M20535,M,302.3,311.7,1453,42.5,56,0,No Failure,1
8118,8119,L55298,L,300.3,311.8,1548,33.0,16,0,No Failure,1
987,988,M15847,M,296.3,307.1,1534,33.8,151,0,No Failure,1
9825,9826,L57005,L,298.4,309.2,1610,32.4,194,0,No Failure,1
5562,5563,L52742,L,302.3,311.7,1648,32.1,197,0,No Failure,1
534,535,L47714,L,297.5,309.3,1623,33.4,74,0,No Failure,1
6320,6321,M21180,M,300.8,310.2,1304,52.5,157,0,No Failure,1
5145,5146,L52325,L,304.5,313.7,1670,32.9,7,0,No Failure,1
7363,7364,L54543,L,299.5,310.0,1412,48.9,56,0,No Failure,1
1671,1672,L48851,L,298.1,307.9,1614,35.8,196,0,No Failure,1
3414,3415,L50594,L,301.3,310.3,1555,41.2,131,0,No Failure,1
1521,1522,M16381,M,298.2,308.9,1585,34.3,33,0,No Failure,1
3403,3404,L50583,L,301.3,310.5,1337,52.7,106,0,No Failure,1
8401,8402,H37815,H,298.5,309.4,1671,31.8,108,0,No Failure,1
1158,1159,L48338,L,297.0,307.9,1436,47.7,191,0,No Failure,1
18,19,H29432,H,298.8,309.2,1306,54.5,50,0,No Failure,1
5017,5018,L52197,L,303.9,313.0,1483,45.0,78,0,No Failure,1
8284,8285,L55464,L,298.8,310.6,1651,33.3,0,0,No Failure,1
9733,9734,M24593,M,298.9,310.1,1442,42.9,153,0,No Failure,1
8038,8039,L55218,L,300.7,311.8,1486,47.3,19,0,No Failure,1
3780,3781,L50960,L,302.4,311.1,1446,42.9,5,0,No Failure,1
4334,4335,L51514,L,301.6,309.8,1472,42.5,91,0,No Failure,1
193,194,H29607,H,298.2,308.4,1678,34.6,81,0,No Failure,1
3143,3144,H32557,H,300.6,310.0,1419,42.4,90,0,No Failure,1
1246,1247,H30660,H,297.2,308.5,1653,33.3,207,0,No Failure,1
5484,5485,M20344,M,302.5,312.0,1826,25.3,203,0,No Failure,1
1175,1176,M16035,M,297.2,308.3,1578,37.8,3,0,No Failure,1
990,991,L48170,L,296.2,307.0,1414,48.3,162,0,No Failure,1
9799,9800,M24659,M,298.5,309.3,1551,34.7,121,0,No Failure,1
9389,9390,L56569,L,297.6,308.0,1258,57.4,139,0,No Failure,1
6771,6772,M21631,M,301.2,310.7,1962,22.5,28,0,No Failure,1
8791,8792,M23651,M,297.4,308.5,1412,45.5,49,0,No Failure,1
9473,9474,L56653,L,298.7,309.5,1446,40.0,160,0,No Failure,1
927,928,H30341,H,295.6,306.0,1396,52.4,0,0,No Failure,1
6364,6365,M21224,M,299.9,309.6,1489,41.7,56,0,No Failure,1
5665,5666,L52845,L,302.3,311.4,1845,21.9,27,0,No Failure,1
345,346,L47525,L,297.5,308.3,1585,32.9,32,0,No Failure,1
1533,1534,M16393,M,298.0,308.9,1339,51.4,68,0,No Failure,1
5071,5072,H34485,H,304.2,313.0,1442,40.9,23,0,No Failure,1
8536,8537,M23396,M,298.6,309.5,1426,45.4,38,0,No Failure,1
885,886,L48065,L,295.7,306.2,1397,52.0,101,0,No Failure,1
8727,8728,L55907,L,297.2,308.7,1501,38.5,86,0,No Failure,1
3950,3951,L51130,L,302.3,311.4,1570,37.2,15,0,No Failure,1
4683,4684,L51863,L,303.6,311.8,1736,32.9,99,0,No Failure,1
5070,5071,M19930,M,304.2,313.1,1608,31.1,20,0,No Failure,1
2892,2893,L50072,L,300.7,309.6,1329,54.3,80,0,No Failure,1
670,671,L47850,L,297.6,309.0,1822,25.4,202,0,No Failure,1
531,532,L47711,L,297.6,309.5,1549,34.9,68,0,No Failure,1
8770,8771,L55950,L,297.4,308.6,1680,32.8,200,0,No Failure,1
1923,1924,L49103,L,298.0,307.7,1529,34.1,11,0,No Failure,1
1482,1483,M16342,M,298.1,309.1,1448,52.5,150,0,No Failure,1
9077,9078,L56257,L,297.3,308.1,1762,26.1,154,0,No Failure,1
3503,3504,L50683,L,301.7,310.8,1493,47.6,145,0,No Failure,1
5055,5056,H34469,H,303.8,312.9,1378,45.6,184,0,No Failure,1
3874,3875,L51054,L,302.6,311.7,1254,54.1,19,0,No Failure,1
9051,9052,L56231,L,297.4,308.6,1820,24.6,79,0,No Failure,1
3036,3037,L50216,L,300.4,309.6,1319,48.1,26,0,No Failure,1
285,286,L47465,L,298.2,308.3,1568,36.0,92,0,No Failure,1
1343,1344,L48523,L,298.5,310.2,1676,32.7,18,0,No Failure,1
5770,5771,L52950,L,301.6,311.2,1408,42.9,89,0,No Failure,1
4024,4025,M18884,M,302.1,311.0,1351,60.3,207,1,Overstrain Failure,2
7931,7932,L55111,L,300.7,311.7,1499,38.4,205,0,No Failure,1
9330,9331,M24190,M,298.4,309.0,1507,36.1,191,0,No Failure,1
9627,9628,M24487,M,298.9,310.0,1487,36.6,129,0,No Failure,1
6427,6428,L53607,L,300.2,309.8,1418,49.3,16,0,No Failure,1
387,388,L47567,L,297.7,308.7,1249,60.4,143,0,No Failure,1
8758,8759,M23618,M,297.5,308.7,1446,53.0,168,0,No Failure,1
5646,5647,M20506,M,302.4,311.8,1644,37.2,195,0,No Failure,1
8968,8969,L56148,L,297.1,307.8,1454,50.6,94,0,No Failure,1
4472,4473,L51652,L,302.7,310.6,1501,48.7,4,0,No Failure,1
7373,7374,L54553,L,299.6,310.1,1553,38.0,83,0,No Failure,1
3444,3445,L50624,L,301.5,310.6,1381,50.7,206,0,No Failure,1
2766,2767,M17626,M,299.9,309.4,1889,26.0,6,0,No Failure,1
5465,5466,L52645,L,302.9,312.4,1424,49.5,155,0,No Failure,1
1548,1549,M16408,M,298.3,308.8,1349,52.1,104,0,No Failure,1
713,714,L47893,L,297.4,308.6,1439,46.4,114,0,No Failure,1
8518,8519,M23378,M,298.3,309.6,1681,27.1,194,0,No Failure,1
8656,8657,M23516,M,297.3,308.3,1697,27.4,121,0,No Failure,1
1135,1136,L48315,L,296.9,307.9,1535,39.2,133,0,No Failure,1
4917,4918,M19777,M,303.4,312.2,1561,38.2,45,0,No Failure,1
1278,1279,L48458,L,298.2,309.4,1398,52.9,79,0,No Failure,1
7066,7067,M21926,M,300.8,310.7,1572,36.2,167,0,No Failure,1
2037,2038,H31451,H,299.0,308.7,1940,19.9,98,0,No Failure,1
5210,5211,L52390,L,303.7,312.6,1466,42.5,183,0,No Failure,1
5443,5444,M20303,M,303.0,312.7,1426,46.8,99,0,No Failure,1
1341,1342,M16201,M,298.6,310.2,1328,50.5,12,0,No Failure,1
9015,9016,L56195,L,297.2,308.1,1431,49.7,210,1,No Failure,1
2591,2592,L49771,L,298.9,308.6,1522,46.4,2,0,No Failure,1
9062,9063,L56242,L,297.2,308.3,1576,35.3,113,0,No Failure,1
9127,9128,L56307,L,297.4,308.5,1761,27.2,76,0,No Failure,1
3231,3232,L50411,L,300.7,309.3,1425,45.3,100,0,No Failure,1
