,UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,Failure Type,Failure Type Cat
6009,6010,L53189,L,300.6,310.6,1931,22.0,24,0,No Failure,1
6010,6011,H35424,H,300.7,310.7,1428,43.4,26,0,No Failure,1
6016,6017,L53196,L,300.7,310.7,1425,45.3,48,0,No Failure,1
6021,6022,L53201,L,300.7,310.8,1814,21.4,59,0,No Failure,1
6023,6024,M20883,M,300.7,310.9,1369,51.2,63,0,No Failure,1
6025,6026,L53205,L,300.7,311.0,1336,53.3,68,0,No Failure,1
6026,6027,L53206,L,300.7,311.0,1403,48.3,70,0,No Failure,1
6028,6029,L53208,L,300.6,310.9,1472,47.6,75,0,No Failure,1
6030,6031,L53210,L,300.6,310.7,1397,53.7,80,0,No Failure,1
6031,6032,L53211,L,300.6,310.7,1455,40.6,82,0,No Failure,1
6033,6034,L53213,L,300.6,310.9,1471,37.9,86,0,No Failure,1
6035,6036,M20895,M,300.6,310.9,1702,30.3,91,0,No Failure,1
6036,6037,M20896,M,300.6,311.0,1401,54.6,94,0,No Failure,1
6038,6039,L53218,L,300.7,311.0,1496,38.3,99,0,No Failure,1
6043,6044,M20903,M,300.7,310.9,1468,41.8,112,0,No Failure,1
6045,6046,L53225,L,300.8,310.9,1311,55.8,118,0,No Failure,1
6047,6048,H35461,H,300.9,311.0,1853,23.6,122,0,No Failure,1
6048,6049,M20908,M,300.9,311.0,1556,38.8,127,0,No Failure,1
6049,6050,M20909,M,300.9,311.0,1567,34.3,130,0,No Failure,1
6051,6052,L53231,L,300.9,311.0,1382,51.2,136,0,No Failure,1
6053,6054,L53233,L,300.8,310.9,1748,29.9,140,0,No Failure,1
6054,6055,H35468,H,300.7,310.8,1518,40.1,142,0,No Failure,1
6055,6056,L53235,L,300.7,310.8,1475,42.0,147,0,No Failure,1
6059,6060,L53239,L,300.9,311.0,2235,15.8,156,0,No Failure,1
6063,6064,L53243,L,301.1,311.1,1450,43.3,168,0,No Failure,1
6064,6065,L53244,L,301.1,311.1,1889,23.8,170,0,No Failure,1
6071,6072,M20931,M,300.9,310.8,1452,43.6,185,0,No Failure,1
6072,6073,M20932,M,300.9,310.8,1695,30.2,188,0,No Failure,1
6073,6074,M20933,M,300.9,310.8,1790,26.2,191,0,No Failure,1
6076,6077,L53256,L,301.0,310.9,1492,36.7,199,0,No Failure,1
6078,6079,L53258,L,300.8,310.7,1339,59.1,203,1,Overstrain Failure,2
6080,6081,L53260,L,300.9,310.7,1468,36.2,208,0,No Failure,1
6081,6082,L53261,L,300.9,310.7,1517,41.7,210,0,No Failure,1
6082,6083,L53262,L,300.9,310.7,1352,46.4,212,0,No Failure,1
6086,6087,L53266,L,300.9,310.8,1482,37.0,5,0,No Failure,1
6088,6089,L53268,L,300.9,310.8,1476,39.0,10,0,No Failure,1
6100,6101,M20960,M,300.8,310.7,1886,21.1,44,0,No Failure,1
6106,6107,L53286,L,300.9,311.0,1432,48.1,59,0,No Failure,1
6113,6114,M20973,M,300.7,310.8,1724,30.0,76,0,No Failure,1
6117,6118,L53297,L,300.8,311.0,1578,44.4,86,0,No Failure,1
6118,6119,M20978,M,300.9,311.1,1325,61.4,88,0,No Failure,1
6125,6126,L53305,L,300.9,310.9,1995,20.2,105,0,No Failure,1
6130,6131,L53310,L,301.0,310.9,1473,44.2,116,0,No Failure,1
6131,6132,H35545,H,301.0,311.0,1640,37.6,118,0,No Failure,1
6145,6146,M21005,M,301.1,311.1,1436,41.8,156,0,No Failure,1
6149,6150,M21009,M,301.0,311.1,1420,47.4,167,0,No Failure,1
6156,6157,L53336,L,301.1,311.1,1508,41.5,184,0,No Failure,1
6158,6159,L53338,L,301.1,311.0,1677,29.1,188,0,No Failure,1
6162,6163,L53342,L,301.0,310.8,1558,34.9,196,0,No Failure,1
6163,6164,L53343,L,300.8,310.7,1358,48.1,198,0,No Failure,1
6164,6165,H35578,H,300.9,310.7,1656,30.7,200,0,No Failure,1
6166,6167,H35580,H,300.9,310.7,1403,40.6,207,0,No Failure,1
6168,6169,M21028,M,300.7,310.6,1778,27.1,215,0,No Failure,1
6169,6170,L53349,L,300.7,310.5,1448,38.2,218,0,No Failure,1
6170,6171,H35584,H,300.8,310.5,1559,40.1,220,0,No Failure,1
6171,6172,L53351,L,300.8,310.6,1416,42.2,225,0,No Failure,1
6172,6173,L53352,L,300.8,310.6,1577,37.9,227,1,Tool Wear Failure,5
6173,6174,L53353,L,300.8,310.7,1633,27.8,0,0,No Failure,1
6175,6176,L53355,L,300.9,310.8,1517,44.3,4,0,No Failure,1
6176,6177,L53356,L,301.0,310.9,1515,37.3,6,0,No Failure,1
6177,6178,L53357,L,301.0,310.8,1527,45.3,8,0,No Failure,1
6179,6180,M21039,M,301.1,310.9,1396,45.1,12,0,No Failure,1
6181,6182,L53361,L,301.0,310.8,1975,19.7,17,0,No Failure,1
6182,6183,L53362,L,301.0,310.8,1475,35.3,19,0,No Failure,1
6183,6184,H35597,H,301.0,310.9,1495,37.3,21,0,No Failure,1
6185,6186,L53365,L,301.1,311.0,1918,21.7,28,0,No Failure,1
6186,6187,M21046,M,301.1,311.0,1413,46.6,30,0,No Failure,1
6190,6191,L53370,L,300.9,310.9,1749,26.4,40,0,No Failure,1
6191,6192,H35605,H,301.0,310.9,1916,22.0,42,0,No Failure,1
6196,6197,L53376,L,300.9,310.8,1701,30.4,55,0,No Failure,1
6199,6200,L53379,L,300.9,310.9,1497,43.2,62,0,No Failure,1
6201,6202,M21061,M,301.0,310.9,1510,44.5,66,0,No Failure,1
6205,6206,M21065,M,300.9,310.7,1696,27.3,76,0,No Failure,1
6211,6212,L53391,L,300.8,310.6,1360,48.8,91,0,No Failure,1
6213,6214,L53393,L,300.9,310.6,1552,34.9,95,0,No Failure,1
6216,6217,L53396,L,301.1,310.8,1724,27.5,101,0,No Failure,1
6223,6224,M21083,M,301.1,310.9,1552,37.9,126,0,No Failure,1
6225,6226,M21085,M,301.2,311.0,1424,41.4,131,0,No Failure,1
6226,6227,H35640,H,301.3,311.0,1341,59.3,134,0,No Failure,1
6228,6229,L53408,L,301.2,310.9,1413,50.1,141,0,No Failure,1
6229,6230,L53409,L,301.3,310.9,2165,17.4,143,0,No Failure,1
6230,6231,M21090,M,301.3,311.0,1641,33.0,145,0,No Failure,1
6231,6232,M21091,M,301.3,311.0,1495,40.8,148,0,No Failure,1
6236,6237,M21096,M,301.3,310.9,1512,36.9,159,0,No Failure,1
6239,6240,L53419,L,301.2,310.7,1644,31.6,166,0,No Failure,1
6241,6242,L53421,L,301.1,310.5,1324,52.4,171,0,No Failure,1
6242,6243,L53422,L,301.0,310.4,1476,43.6,173,0,No Failure,1
6245,6246,L53425,L,300.9,310.4,1445,41.7,180,0,No Failure,1
6247,6248,L53427,L,300.8,310.2,1492,46.3,187,0,No Failure,1
6250,6251,L53430,L,300.8,310.2,1520,37.7,193,0,No Failure,1
6251,6252,M21111,M,300.8,310.2,1598,36.5,195,0,No Failure,1
6254,6255,L53434,L,301.0,310.5,1408,47.0,202,0,No Failure,1
6255,6256,L53435,L,301.0,310.5,1379,57.3,204,1,Overstrain Failure,2
6262,6263,L53442,L,301.0,310.6,1641,33.4,12,0,No Failure,1
6263,6264,M21123,M,301.0,310.6,1698,27.3,14,0,No Failure,1
6268,6269,L53448,L,300.9,310.5,1616,33.5,25,0,No Failure,1
6269,6270,M21129,M,300.9,310.5,1444,43.2,27,0,No Failure,1
6271,6272,M21131,M,300.9,310.5,1702,29.3,32,0,No Failure,1
6274,6275,M21134,M,301.2,310.7,1543,32.9,40,0,No Failure,1
6281,6282,M21141,M,301.3,310.8,1455,41.2,56,0,No Failure,1
6282,6283,M21142,M,301.3,310.8,1418,45.4,59,0,No Failure,1
6285,6286,M21145,M,301.2,310.7,1426,46.1,67,0,No Failure,1
6288,6289,L53468,L,301.0,310.5,1317,50.9,75,0,No Failure,1
6290,6291,L53470,L,301.0,310.5,1932,21.7,79,0,No Failure,1
6291,6292,M21151,M,301.1,310.5,1547,35.8,81,0,No Failure,1
6297,6298,M21157,M,301.1,310.5,1309,60.7,100,0,No Failure,1
6300,6301,L53480,L,301.2,310.7,1517,39.4,107,0,No Failure,1
6302,6303,L53482,L,301.2,310.6,1437,51.2,112,0,No Failure,1
6305,6306,M21165,M,301.1,310.5,1603,32.6,121,0,No Failure,1
6308,6309,M21168,M,300.8,310.1,1686,26.9,128,0,No Failure,1
6313,6314,L53493,L,300.9,310.3,1440,47.6,140,0,No Failure,1
6315,6316,M21175,M,301.0,310.4,1517,46.1,145,0,No Failure,1
6316,6317,L53496,L,300.9,310.4,1544,36.0,148,0,No Failure,1
6323,6324,L53503,L,300.7,310.1,1351,46.9,165,0,No Failure,1
6328,6329,L53508,L,300.7,310.0,1672,29.7,176,0,No Failure,1
6331,6332,H35745,H,300.5,310.0,1495,47.4,184,0,No Failure,1
6336,6337,L53516,L,300.4,309.8,1395,48.1,201,0,No Failure,1
6338,6339,L53518,L,300.4,309.9,1681,28.6,206,0,No Failure,1
6339,6340,L53519,L,300.5,310.0,1451,48.6,208,0,No Failure,1
6340,6341,H35754,H,300.5,309.9,1397,45.9,210,1,Tool Wear Failure,5
6342,6343,M21202,M,300.3,309.8,1444,42.0,3,0,No Failure,1
6350,6351,L53530,L,300.1,309.7,1362,49.1,23,0,No Failure,1
6351,6352,L53531,L,300.0,309.7,1542,47.1,25,0,No Failure,1
6358,6359,M21218,M,300.2,309.8,1466,45.7,41,0,No Failure,1
6361,6362,M21221,M,300.1,309.7,1348,57.3,48,0,No Failure,1
6365,6366,M21225,M,299.9,309.5,1412,57.9,59,0,No Failure,1
6370,6371,L53550,L,300.1,309.6,1321,46.9,75,0,No Failure,1
6373,6374,H35787,H,300.0,309.5,1735,28.9,82,0,No Failure,1
6374,6375,L53554,L,300.0,309.5,1506,38.8,87,0,No Failure,1
6376,6377,L53556,L,300.0,309.6,1694,28.7,94,0,No Failure,1
6377,6378,L53557,L,300.1,309.6,1541,37.0,96,0,No Failure,1
6384,6385,H35798,H,300.1,309.6,1463,45.1,113,0,No Failure,1
6386,6387,L53566,L,300.2,309.7,1656,34.3,120,0,No Failure,1
6387,6388,M21247,M,300.2,309.8,1487,39.2,122,0,No Failure,1
6389,6390,H35803,H,300.3,309.9,1677,30.1,130,0,No Failure,1
6395,6396,M21255,M,300.1,309.6,1376,52.1,147,0,No Failure,1
6396,6397,L53576,L,300.0,309.6,1526,46.4,150,0,No Failure,1
6403,6404,L53583,L,300.1,309.6,1649,33.6,168,0,No Failure,1
6404,6405,M21264,M,300.2,309.7,1183,61.4,170,0,No Failure,1
6407,6408,M21267,M,300.3,309.9,1611,29.0,177,0,No Failure,1
6413,6414,L53593,L,300.4,310.1,1614,33.5,191,0,No Failure,1
6415,6416,L53595,L,300.4,310.1,1503,42.2,196,0,No Failure,1
6417,6418,L53597,L,300.3,309.9,1540,39.9,203,0,No Failure,1
6421,6422,L53601,L,300.3,309.9,1527,41.4,2,0,No Failure,1
6429,6430,M21289,M,300.2,309.8,1394,47.4,21,0,No Failure,1
6430,6431,L53610,L,300.3,309.8,1523,39.2,24,0,No Failure,1
6436,6437,L53616,L,300.4,310.0,1769,26.1,38,0,No Failure,1
6437,6438,L53617,L,300.4,310.0,1282,66.1,40,0,No Failure,1
6442,6443,L53622,L,300.7,310.2,1348,54.8,50,0,No Failure,1
6448,6449,H35862,H,300.7,310.2,1877,24.8,64,0,No Failure,1
6455,6456,L53635,L,300.7,310.1,1565,40.2,81,0,No Failure,1
6465,6466,M21325,M,300.5,309.8,1416,48.5,110,0,No Failure,1
6467,6468,L53647,L,300.4,309.7,1692,27.4,115,0,No Failure,1
6468,6469,L53648,L,300.5,309.8,1507,42.5,117,0,No Failure,1
6470,6471,L53650,L,300.4,309.6,1379,54.5,122,0,No Failure,1
6481,6482,L53661,L,300.7,309.8,1406,48.4,151,0,No Failure,1
6483,6484,L53663,L,300.7,309.9,1412,45.3,155,0,No Failure,1
6484,6485,H35898,H,300.6,309.8,1913,22.5,157,0,No Failure,1
6486,6487,L53666,L,300.5,309.8,1939,21.4,164,0,No Failure,1
6492,6493,M21352,M,300.8,309.9,1444,46.0,180,0,No Failure,1
6493,6494,L53673,L,300.7,309.8,1363,53.1,183,0,No Failure,1
6494,6495,L53674,L,300.6,309.7,1617,33.2,185,0,No Failure,1
6496,6497,L53676,L,300.7,309.9,1815,27.0,190,0,No Failure,1
6497,6498,L53677,L,300.8,309.9,1312,65.3,192,1,Overstrain Failure,2
6499,6500,L53679,L,300.9,310.0,1671,26.8,199,0,No Failure,1
6503,6504,M21363,M,300.9,309.9,1465,42.9,209,0,No Failure,1
6504,6505,M21364,M,301.0,310.1,1681,27.4,212,0,No Failure,1
6506,6507,H35920,H,301.0,310.1,1454,44.1,217,0,No Failure,1
6507,6508,L53687,L,301.0,310.1,1558,32.6,0,0,No Failure,1
6509,6510,L53689,L,301.1,310.1,1564,36.8,7,0,No Failure,1
6512,6513,M21372,M,301.1,310.0,1433,48.1,14,0,No Failure,1
6515,6516,L53695,L,301.0,310.0,1480,43.5,21,0,No Failure,1
6516,6517,H35930,H,301.1,310.0,1470,40.1,23,0,No Failure,1
6520,6521,M21380,M,301.2,310.1,1666,34.9,37,0,No Failure,1
6522,6523,L53702,L,301.1,310.1,1489,45.8,42,0,No Failure,1
6524,6525,L53704,L,301.1,310.4,1874,24.8,47,0,No Failure,1
6527,6528,L53707,L,301.2,310.4,1516,44.4,53,0,No Failure,1
6528,6529,L53708,L,301.2,310.5,1546,40.0,55,0,No Failure,1
6536,6537,L53716,L,301.3,310.5,1406,47.1,83,0,No Failure,1
6539,6540,L53719,L,301.4,310.7,1436,54.1,90,0,No Failure,1
6540,6541,M21400,M,301.4,310.7,1368,63.7,92,1,Power Failure,3
6542,6543,L53722,L,301.4,310.8,1543,36.9,97,0,No Failure,1
6543,6544,L53723,L,301.4,310.8,1698,29.6,99,0,No Failure,1
6544,6545,M21404,M,301.4,310.7,1470,46.5,101,0,No Failure,1
6556,6557,L53736,L,301.5,310.7,1686,27.9,135,0,No Failure,1
6561,6562,L53741,L,301.5,310.7,1596,35.4,150,0,No Failure,1
6563,6564,L53743,L,301.5,310.7,1942,20.5,155,0,No Failure,1
6564,6565,L53744,L,301.4,310.6,1557,38.2,157,0,No Failure,1
6569,6570,M21429,M,301.4,310.7,1375,42.0,168,0,No Failure,1
6570,6571,L53750,L,301.4,310.6,1634,31.1,171,0,No Failure,1
6577,6578,L53757,L,301.4,310.4,1388,45.3,188,0,No Failure,1
6579,6580,L53759,L,301.3,310.4,1501,41.6,192,0,No Failure,1
6582,6583,L53762,L,301.5,310.5,1528,35.7,198,0,No Failure,1
6585,6586,M21445,M,301.5,310.5,1600,32.8,205,0,No Failure,1
6587,6588,M21447,M,301.6,310.7,1813,24.6,210,0,No Failure,1
6588,6589,L53768,L,301.6,310.7,1457,40.4,213,0,No Failure,1
6589,6590,M21449,M,301.6,310.6,1553,38.9,0,0,No Failure,1
6594,6595,L53774,L,301.6,310.6,2103,19.7,12,0,No Failure,1
6597,6598,L53777,L,301.5,310.6,1481,46.8,20,0,No Failure,1
6600,6601,M21460,M,301.5,310.6,1424,47.0,26,0,No Failure,1
6602,6603,L53782,L,301.5,310.6,1374,46.7,32,0,No Failure,1
6606,6607,H36020,H,301.5,310.5,1538,44.3,43,0,No Failure,1
6614,6615,L53794,L,301.7,310.6,1660,28.7,66,0,No Failure,1
6615,6616,L53795,L,301.7,310.6,1545,42.1,68,0,No Failure,1
6620,6621,M21480,M,301.6,310.7,1791,23.8,81,0,No Failure,1
6621,6622,M21481,M,301.7,310.7,1861,21.8,84,0,No Failure,1
6622,6623,L53802,L,301.7,310.7,1493,51.1,87,0,No Failure,1
6627,6628,M21487,M,301.7,310.6,1876,22.1,99,0,No Failure,1
6629,6630,L53809,L,301.6,310.5,1397,49.4,104,0,No Failure,1
6632,6633,L53812,L,301.4,310.4,1301,51.2,112,0,No Failure,1
6633,6634,M21493,M,301.5,310.5,1737,29.3,114,0,No Failure,1
6636,6637,M21496,M,301.5,310.5,1774,25.5,121,0,No Failure,1
6641,6642,L53821,L,301.5,310.5,1702,28.7,135,0,No Failure,1
6642,6643,L53822,L,301.6,310.6,1431,37.5,137,0,No Failure,1
6644,6645,L53824,L,301.5,310.6,1565,43.9,142,0,No Failure,1
6650,6651,L53830,L,301.6,310.4,1561,35.3,156,0,No Failure,1
6656,6657,M21516,M,301.4,310.4,1553,44.7,173,0,No Failure,1
6658,6659,L53838,L,301.4,310.4,1430,50.9,178,0,No Failure,1
6659,6660,L53839,L,301.3,310.3,1626,31.3,180,0,No Failure,1
6661,6662,M21521,M,301.3,310.4,1501,39.8,187,0,No Failure,1
6664,6665,L53844,L,301.3,310.4,1538,38.4,195,0,No Failure,1
6665,6666,L53845,L,301.3,310.4,1440,41.5,197,0,No Failure,1
6666,6667,L53846,L,301.3,310.4,1414,51.4,199,0,No Failure,1
6667,6668,H36081,H,301.4,310.5,1536,39.9,201,0,No Failure,1
6668,6669,L53848,L,301.4,310.5,1476,39.2,206,0,No Failure,1
6674,6675,L53854,L,301.5,310.7,1618,35.5,218,0,No Failure,1
6679,6680,L53859,L,301.6,310.8,1392,42.4,3,0,No Failure,1
6680,6681,L53860,L,301.5,310.8,1417,49.7,5,0,No Failure,1
6682,6683,L53862,L,301.5,310.8,1512,38.9,9,0,No Failure,1
6687,6688,L53867,L,301.7,311.0,1700,28.7,19,0,No Failure,1
6689,6690,L53869,L,301.7,311.0,1546,43.0,23,0,No Failure,1
6691,6692,M21551,M,301.7,311.0,1510,47.8,27,0,No Failure,1
6693,6694,M21553,M,301.8,311.0,1756,26.7,33,0,No Failure,1
6694,6695,M21554,M,301.7,310.9,1300,62.7,36,0,No Failure,1
6695,6696,M21555,M,301.7,311.0,1311,55.8,39,0,No Failure,1
6698,6699,L53878,L,301.6,310.8,1418,44.7,46,0,No Failure,1
6709,6710,L53889,L,301.4,310.6,1481,37.6,77,0,No Failure,1
6718,6719,L53898,L,301.4,310.6,2137,18.0,99,0,No Failure,1
6720,6721,L53900,L,301.3,310.6,1458,48.0,104,0,No Failure,1
6723,6724,M21583,M,301.4,310.6,1565,36.1,110,0,No Failure,1
6724,6725,L53904,L,301.3,310.6,1560,36.8,113,0,No Failure,1
6728,6729,L53908,L,301.5,310.9,1891,23.2,122,0,No Failure,1
6732,6733,L53912,L,301.7,311.0,1503,44.8,134,0,No Failure,1
6734,6735,M21594,M,301.6,310.9,1575,40.1,139,0,No Failure,1
6739,6740,L53919,L,301.7,311.2,1482,43.6,154,0,No Failure,1
6745,6746,M21605,M,301.8,311.1,1395,44.6,171,0,No Failure,1
6747,6748,M21607,M,301.8,311.1,1597,29.8,177,0,No Failure,1
6752,6753,L53932,L,301.6,310.9,1706,29.5,193,0,No Failure,1
6754,6755,L53934,L,301.8,311.1,1495,36.9,197,0,No Failure,1
6759,6760,L53939,L,301.7,311.0,1441,44.3,208,1,Tool Wear Failure,5
6762,6763,L53942,L,301.4,310.8,1362,53.2,4,0,No Failure,1
6765,6766,L53945,L,301.5,310.9,1580,32.3,11,0,No Failure,1
6768,6769,H36182,H,301.3,310.8,1434,39.5,18,0,No Failure,1
6772,6773,L53952,L,301.3,310.7,1536,39.3,31,0,No Failure,1
6775,6776,L53955,L,301.2,310.6,1670,30.0,40,0,No Failure,1
6776,6777,L53956,L,301.3,310.6,1451,47.5,42,0,No Failure,1
6778,6779,M21638,M,301.3,310.7,1819,25.5,46,0,No Failure,1
6782,6783,L53962,L,301.3,310.8,1531,53.4,57,0,No Failure,1
6789,6790,M21649,M,301.1,310.5,1646,30.7,76,0,No Failure,1
6790,6791,M21650,M,301.1,310.7,2219,16.7,79,0,No Failure,1
6798,6799,L53978,L,301.2,310.7,1676,32.4,98,0,No Failure,1
6803,6804,M21663,M,301.1,310.7,1367,43.4,111,0,No Failure,1
6809,6810,L53989,L,300.9,310.8,1490,38.1,125,0,No Failure,1
6810,6811,L53990,L,301.0,310.7,1727,34.5,127,0,No Failure,1
6825,6826,L54005,L,301.0,310.9,1828,25.1,166,0,No Failure,1
6835,6836,L54015,L,301.0,310.9,1809,25.7,192,0,No Failure,1
6839,6840,L54019,L,301.2,311.2,1558,34.1,204,0,No Failure,1
6840,6841,L54020,L,301.1,311.1,1799,21.7,206,0,No Failure,1
6846,6847,M21706,M,301.2,311.5,1498,49.5,3,0,No Failure,1
6850,6851,M21710,M,301.0,311.2,1521,35.8,13,0,No Failure,1
6851,6852,M21711,M,301.0,311.2,1394,41.3,16,0,No Failure,1
6852,6853,H36266,H,301.0,311.2,1602,32.7,19,0,No Failure,1
6853,6854,L54033,L,300.9,311.1,1417,40.7,24,0,No Failure,1
6854,6855,L54034,L,301.0,311.2,1511,42.9,26,0,No Failure,1
6856,6857,M21716,M,301.1,311.3,1836,22.8,31,0,No Failure,1
6861,6862,H36275,H,301.1,311.3,2207,16.6,43,0,No Failure,1
6865,6866,L54045,L,301.1,311.4,1531,38.7,55,0,No Failure,1
6874,6875,H36288,H,300.9,311.3,1295,58.9,77,0,No Failure,1
6876,6877,L54056,L,300.8,311.2,1430,54.4,85,0,No Failure,1
6878,6879,H36292,H,300.9,311.2,1518,35.0,90,0,No Failure,1
6879,6880,H36293,H,300.8,311.2,2237,17.0,95,0,No Failure,1
6883,6884,L54063,L,300.9,311.3,1953,19.4,107,0,No Failure,1
6884,6885,L54064,L,300.8,311.2,1492,39.0,109,0,No Failure,1
6894,6895,L54074,L,301.1,311.7,1408,46.3,135,0,No Failure,1
6897,6898,L54077,L,301.0,311.6,1352,63.5,143,0,No Failure,1
6903,6904,M21763,M,301.0,311.6,1609,35.8,156,0,No Failure,1
6904,6905,M21764,M,300.9,311.5,1704,31.3,159,0,No Failure,1
6905,6906,M21765,M,301.0,311.5,1550,34.9,162,0,No Failure,1
6909,6910,L54089,L,300.8,311.2,1376,48.1,172,0,No Failure,1
6918,6919,L54098,L,301.0,311.5,1559,31.8,195,0,No Failure,1
6919,6920,L54099,L,301.0,311.5,1444,39.8,197,0,No Failure,1
6923,6924,L54103,L,301.2,311.7,1433,49.3,206,0,No Failure,1
6924,6925,L54104,L,301.2,311.6,1461,52.9,208,1,Overstrain Failure,2
6925,6926,M21785,M,301.1,311.6,1266,55.5,210,0,No Failure,1
6932,6933,L54112,L,300.8,311.4,1322,67.2,18,1,Power Failure,3
6933,6934,L54113,L,300.8,311.4,1492,40.6,20,0,No Failure,1
6934,6935,L54114,L,300.8,311.4,1536,40.9,22,0,No Failure,1
6938,6939,L54118,L,300.7,311.2,1452,44.4,33,0,No Failure,1
6939,6940,M21799,M,300.7,311.3,1348,53.0,35,0,No Failure,1
6940,6941,H36354,H,300.8,311.4,1453,44.6,38,0,No Failure,1
6945,6946,M21805,M,300.8,311.4,1852,22.2,53,0,No Failure,1
6946,6947,L54126,L,300.7,311.2,1486,46.8,56,0,No Failure,1
6947,6948,M21807,M,300.7,311.3,1562,37.1,58,0,No Failure,1
6949,6950,M21809,M,300.7,311.2,1769,26.5,63,0,No Failure,1
6950,6951,H36364,H,300.7,311.3,1374,53.1,66,0,No Failure,1
6958,6959,L54138,L,300.6,311.0,1563,40.7,87,0,No Failure,1
6961,6962,M21821,M,300.7,311.0,1378,41.2,93,0,No Failure,1
6963,6964,H36377,H,300.7,311.0,1981,19.9,99,0,No Failure,1
6967,6968,M21827,M,300.8,311.2,1365,51.7,111,0,No Failure,1
6968,6969,L54148,L,300.9,311.2,1789,25.5,114,0,No Failure,1
6976,6977,L54156,L,300.6,310.9,1344,46.7,133,0,No Failure,1
6979,6980,L54159,L,300.9,311.2,1353,60.4,139,0,No Failure,1
6983,6984,M21843,M,300.7,311.0,1334,53.9,150,0,No Failure,1
6988,6989,L54168,L,300.7,311.1,1478,46.8,165,0,No Failure,1
6989,6990,M21849,M,300.7,311.1,1608,35.3,167,0,No Failure,1
6991,6992,L54171,L,300.8,311.1,1509,33.4,172,0,No Failure,1
6993,6994,M21853,M,300.7,311.0,1740,25.6,176,0,No Failure,1
6994,6995,L54174,L,300.6,310.8,1375,53.2,179,0,No Failure,1
6997,6998,M21857,M,300.6,310.7,1566,38.2,187,0,No Failure,1
7001,7002,L54181,L,300.5,310.5,1564,38.2,199,0,No Failure,1
7002,7003,H36416,H,300.5,310.6,1411,47.2,201,0,No Failure,1
7006,7007,H36420,H,300.6,310.6,1419,39.6,3,0,No Failure,1
7010,7011,M21870,M,300.5,310.5,1469,42.9,14,0,No Failure,1
7013,7014,M21873,M,300.4,310.4,1544,36.3,21,0,No Failure,1
7015,7016,L54195,L,300.5,310.5,1452,42.9,29,0,No Failure,1
7016,7017,L54196,L,300.6,310.5,1509,43.1,31,0,No Failure,1
7017,7018,M21877,M,300.7,310.6,1474,37.0,33,0,No Failure,1
7021,7022,H36435,H,300.7,310.6,1631,32.6,43,0,No Failure,1
7027,7028,L54207,L,300.6,310.6,1508,34.8,62,0,No Failure,1
7031,7032,L54211,L,300.7,310.8,1479,49.1,71,0,No Failure,1
7033,7034,M21893,M,300.7,310.8,1469,46.4,75,0,No Failure,1
7035,7036,L54215,L,300.6,310.6,1497,38.2,83,0,No Failure,1
7042,7043,L54222,L,300.6,310.5,1642,29.9,100,0,No Failure,1
7044,7045,M21904,M,300.7,310.6,1505,35.6,105,0,No Failure,1
7049,7050,L54229,L,300.6,310.4,1494,47.3,118,0,No Failure,1
7052,7053,H36466,H,300.6,310.4,1510,42.8,124,0,No Failure,1
7054,7055,H36468,H,300.7,310.5,1476,43.1,134,0,No Failure,1
7060,7061,H36474,H,300.6,310.4,1479,35.6,150,0,No Failure,1
7062,7063,M21922,M,300.6,310.4,1407,51.1,157,0,No Failure,1
7071,7072,H36485,H,300.7,310.6,1505,40.6,179,0,No Failure,1
7074,7075,M21934,M,300.7,310.6,1488,39.2,189,0,No Failure,1
7082,7083,L54262,L,300.7,310.3,1458,40.0,207,0,No Failure,1
7084,7085,L54264,L,300.6,310.3,1794,24.4,211,0,No Failure,1
7086,7087,L54266,L,300.6,310.4,2514,13.4,215,0,No Failure,1
7087,7088,L54267,L,300.6,310.3,1648,30.5,217,1,Tool Wear Failure,5
7089,7090,L54269,L,300.6,310.2,1622,34.1,3,0,No Failure,1
7090,7091,M21950,M,300.6,310.2,1478,40.1,5,0,No Failure,1
7093,7094,H36507,H,300.7,310.3,1369,50.7,12,0,No Failure,1
7097,7098,M21957,M,300.6,310.2,1233,52.3,23,0,No Failure,1
7099,7100,M21959,M,300.7,310.2,1373,44.1,28,0,No Failure,1
7100,7101,L54280,L,300.7,310.2,1569,32.8,31,0,No Failure,1
7109,7110,L54289,L,300.9,310.5,1599,40.5,57,0,No Failure,1
7111,7112,M21971,M,300.8,310.4,1450,39.4,62,0,No Failure,1
7112,7113,L54292,L,300.9,310.4,1427,47.0,65,0,No Failure,1
7114,7115,H36528,H,300.9,310.4,1457,43.8,69,0,No Failure,1
7116,7117,L54296,L,301.0,310.5,1601,33.2,77,0,No Failure,1
7121,7122,M21981,M,300.9,310.4,1375,44.7,87,0,No Failure,1
7125,7126,L54305,L,300.7,310.1,1261,56.6,98,0,No Failure,1
7128,7129,L54308,L,300.6,310.0,1511,36.9,105,0,No Failure,1
7130,7131,L54310,L,300.6,309.9,1428,48.8,109,0,No Failure,1
7131,7132,M21991,M,300.5,309.8,1410,44.4,111,0,No Failure,1
7132,7133,L54312,L,300.5,309.9,1423,47.9,114,0,No Failure,1
7142,7143,H36556,H,300.3,309.7,1452,41.5,139,0,No Failure,1
7143,7144,H36557,H,300.3,309.7,1582,30.8,144,0,No Failure,1
7145,7146,L54325,L,300.5,310.0,1413,44.5,152,0,No Failure,1
